1702506156.577218,3
1702506156.684383,8
1702506156.792972,18
1702506156.901752,20
1702506157.010755,20
1702506157.121367,20
1702506157.230894,20
1702506157.338063,20
1702506157.444883,20
1702506157.553646,20
1702506157.663139,20
1702506157.772506,20
1702506157.880794,20
1702506157.989188,20
1702506158.098110,20
1702506158.206808,19
1702506158.315227,20
1702506158.423867,19
1702506158.532190,20
1702506158.640668,20
1702506158.749471,20
1702506158.858869,20
1702506158.968018,20
1702506159.073110,20
1702506159.180179,20
1702506159.288957,20
1702506159.397891,20
1702506159.502821,20
1702506159.609952,20
1702506159.718021,19
1702506159.826099,19
1702506159.935645,20
1702506160.044182,19
1702506160.153006,19
1702506160.261805,20
1702506160.370088,20
1702506160.493603,20
1702506160.598049,20
1702506160.705542,20
1702506160.814554,20
1702506160.924399,18
1702506161.033288,15
1702506161.140263,15
1702506161.248245,15
1702506161.357221,15
1702506161.465307,15
1702506161.574776,14
1702506161.683270,14
1702506161.791411,15
1702506161.900177,15
1702506162.008442,15
1702506162.117293,16
1702506162.225056,15
1702506162.333367,16
1702506162.440883,16
1702506162.549159,15
1702506162.657165,15
1702506162.764714,15
1702506162.870013,15
1702506162.977025,15
1702506163.085418,15
1702506163.194309,16
1702506163.302978,16
1702506163.411269,16
1702506163.519372,17
1702506163.628174,18
1702506163.733317,18
1702506163.840573,18
1702506163.949595,18
1702506164.059373,19
1702506164.168469,18
1702506164.277154,20
1702506164.386931,19
1702506164.498390,18
1702506164.606605,19
1702506164.715091,19
1702506164.822070,19
1702506164.929600,19
1702506165.038018,20
1702506165.149118,18
1702506165.256845,18
1702506165.365634,18
1702506165.473367,17
1702506165.581580,17
1702506165.690398,17
1702506165.800097,17
1702506165.908392,17
1702506166.017027,17
1702506166.125953,17
1702506166.234307,17
1702506166.343330,17
1702506166.454318,16
1702506166.564200,17
1702506166.672829,17
1702506166.781576,17
1702506166.886774,18
1702506166.994015,19
1702506167.102886,19
1702506167.212952,18
1702506167.321727,18
1702506167.430289,18
1702506167.538774,18
1702506167.647690,18
1702506167.757008,18
1702506167.865762,18
1702506167.982538,19
1702506168.091612,20
1702506168.198332,20
1702506168.306138,20
1702506168.410961,20
1702506168.516732,20
1702506168.625536,20
1702506168.734296,20
1702506168.842928,17
1702506168.951712,16
1702506169.062331,16
1702506169.170454,16
1702506169.279308,16
1702506169.388034,16
1702506169.494573,16
1702506169.602291,17
1702506169.710905,17
1702506169.826747,17
1702506169.937399,17
1702506170.045516,17
1702506170.154260,18
1702506170.262663,19
1702506170.371473,19
1702506170.479767,18
1702506170.588076,19
1702506170.696681,19
1702506170.806572,17
1702506170.914952,17
1702506171.023899,17
1702506171.132427,18
1702506171.241648,19
1702506171.349568,19
1702506171.458073,19
1702506171.564963,19
1702506171.674608,19
1702506171.783826,19
1702506171.893482,19
1702506172.002179,19
1702506172.110416,19
1702506172.219100,19
1702506172.327872,19
1702506172.436859,20
1702506172.545274,20
1702506172.654242,20
1702506172.763235,20
1702506172.872096,20
1702506172.981715,20
1702506173.086712,20
1702506173.193815,20
1702506173.304072,18
1702506173.412565,17
1702506173.521132,18
1702506173.629628,18
1702506173.734584,18
1702506173.841579,19
1702506173.949551,19
1702506174.059767,19
1702506174.168802,19
1702506174.277923,19
1702506174.386628,19
1702506174.501035,19
1702506174.610239,19
1702506174.718106,19
1702506174.827333,19
1702506174.941175,19
1702506175.050205,19
1702506175.160626,20
1702506175.269981,20
1702506175.378097,20
1702506175.486684,20
1702506175.594805,20
1702506175.704607,19
1702506175.811279,19
1702506175.918938,19
1702506176.027453,19
1702506176.135742,19
1702506176.243656,19
1702506176.351922,17
1702506176.460358,16
1702506176.569288,16
1702506176.677493,16
1702506176.786282,16
1702506176.895055,17
1702506177.002988,17
1702506177.111757,17
1702506177.220773,17
1702506177.330873,17
1702506177.438927,16
1702506177.547983,16
1702506177.656888,16
1702506177.762637,15
1702506177.871504,15
1702506177.979838,16
1702506178.088820,16
1702506178.198328,16
1702506178.306514,16
1702506178.414676,16
1702506178.521407,16
1702506178.629034,16
1702506178.736872,16
1702506178.841713,16
1702506178.948867,17
1702506179.057446,17
1702506179.165385,17
1702506179.274014,18
1702506179.382783,18
1702506179.492191,18
1702506179.600936,19
1702506179.709599,19
1702506179.818170,20
1702506179.926549,20
1702506180.034992,20
1702506180.143329,20
1702506180.252199,20
1702506180.361640,20
1702506180.469839,20
1702506180.600066,20
1702506180.708603,20
1702506180.817631,20
1702506180.925304,19
1702506181.033914,18
1702506181.142224,18
1702506181.251032,18
1702506181.360138,18
1702506181.468853,18
1702506181.578453,17
1702506181.687439,17
1702506181.799221,17
1702506181.906706,18
1702506182.015722,18
1702506182.124155,18
1702506182.232677,18
1702506182.341467,18
1702506182.446471,19
1702506182.553890,19
1702506182.662661,19
1702506182.771903,19
1702506182.880579,19
